DefaultSC.A1ModJulian,DefaultSC.EarthMJ2000Eq.X,DefaultSC.gse.X,DefaultSC.gse.Y,DefaultSC.gse.Z
27592.00004669423,2934.611560697424,-1915.830054374657,-2284.028026109642,6573.645197202277
27592.00074113868,2736.912247220473,-1486.847575529193,-2302.453722988114,6689.052047113233
27592.00182074419,2409.292537316147,-809.4099842371288,-2313.788608273274,6817.995670709713
27592.00297795375,2033.918393072426,-75.33136752437213,-2302.613535108289,6887.321970915893
27592.00414808609,1632.955928941108,667.6583849453177,-2267.073515530782,6884.772413370444
27592.00532365293,1212.855434245028,1406.970631659658,-2207.374742116445,6809.199800829469
27592.00650358777,778.3478071054006,2134.064694768534,-2124.06532143248,6661.051856333626
27592.00768750156,334.1254724566649,2840.92991335738,-2017.952900828746,6441.631081313195
27592.00887504343,-115.0016720539481,3519.770906977381,-1890.103723142454,6153.047806275648
27592.01006582147,-564.132367012036,4163.050475867585,-1741.837192514298,5798.209845775275
27592.01125940305,-1008.330380147992,4763.58215737776,-1574.714063398526,5380.799933904474
27592.01245534707,-1442.694277818132,5314.635188990704,-1390.516338965159,4905.229978622201
27592.01365318646,-1862.408810432507,5810.008082998639,-1191.230345063156,4376.60041270125
27592.01485242304,-2262.801369999759,6244.106324527251,-979.0263333381931,3800.649671935487
27592.01605255857,-2639.40975249375,6612.026665159178,-756.2288488262391,3183.676853408839
27592.01725308819,-2988.034136534112,6909.616009597333,-525.2907045924471,2532.471614827069
27592.01845352224,-3304.794483312804,7133.528854385972,-288.7598795973564,1854.222618678836
27592.01965338403,-3586.175629615283,7281.265373581608,-49.24948925133276,1156.432474130377
27592.02085218773,-3829.064775043452,7351.200021526115,190.588922234637,446.8413056541681
27592.02204950383,-4030.802095590082,7342.605185352126,428.1100663555465,-266.7042945923565
27592.02324489628,-4189.197746262226,7255.652159293279,660.6938773507205,-976.3083418031795
27592.02443798019,-4302.565810213997,7091.405555616246,885.7877909794429,-1674.15335940078
27592.02562839962,-4369.736310377251,6851.803457184225,1100.931929245677,-2352.578986695523
27592.02681581239,-4390.065863811435,6539.633897236669,1303.784835675813,-3004.162739450911
27592.02799994414,-4363.442692837722,6158.482502605154,1492.159283477969,-3621.834960581016
27592.029180536,-4290.281123004832,5712.695515428475,1664.037131519872,-4198.928787075819
27592.03035738384,-4171.511152784441,5207.310320519411,1817.597181956815,-4729.27358642334
27592.03153029294,-4008.566282885812,4648.008832712166,1951.227900028097,-5207.239811550043
27592.03269912753,-3803.357396194185,4041.025416484341,2063.550194111766,-5627.820283483664
27592.03386379622,-3558.245091174195,3393.073714005333,2153.427553734899,-5986.67091530733
27592.03502422477,-3276.013812260786,2711.281026209291,2219.973925485992,-6280.143584639592
27592.03618038877,-2959.829468802564,2003.086521792992,2262.563354400801,-6505.329253855899
27592.03733229081,-2613.204777561384,1276.167895681201,2280.832184432109,-6660.07481732577
27592.03847997613,-2239.952234380461,538.3447935863064,2274.680360793692,-6743.000415953177
27592.03962353871,-1844.135705994481,-202.51241268185,2244.268073700443,-6753.501998589501
27592.04076307133,-1430.040700755505,-938.535667664938,2190.011992584744,-6691.747373231669
27592.04189871622,-1002.109226643164,-1661.975593340228,2112.577081674317,-6558.667658306667
27592.04303065848,-564.8919222966998,-2365.2775775814,2012.865183377229,-6355.933458840331
27592.04415909522,-123.0107812829493,-3041.138987922872,1892.004967653316,-6085.932514453628
27592.04528426217,318.8997007046447,-3682.598470796687,1751.335456874943,-5751.732432472669
27592.04640643304,756.2402386432585,-4283.101628747369,1592.388816993732,-5357.037939834847
27592.0475259085,1184.488610183705,-4836.555377087619,1416.873399838105,-4906.147304673536
27592.04864301631,1599.244023160119,-5337.383281065548,1226.654451403742,-4403.901860499329
27592.04975811264,1996.269673082733,-5780.57478941506,1023.733399346285,-3855.630406624881
27592.05087159244,2371.535483346318,-6161.729991517806,810.2243569135558,-3267.084623809738
27592.05198386422,2721.245410179258,-6477.084260791797,588.3368581891876,-2644.390423716739
27592.05309537606,3041.879094497496,-6723.544391034747,360.348659882588,-1993.971055427611
27592.05420657444,3330.209284063155,-6898.699218690157,128.59180873276,-1322.506524939325
27592.05531795719,3583.342897317898,-7000.844510439226,-104.5803498024909,-636.837776803126
27592.05642999218,3798.724234944448,-7028.980892255167,-336.7980185252143,56.0483584935032
27592.05754318862,3974.172538659951,-6982.825890706404,-565.7112896363711,749.1267843241735
27592.05865802656,4107.886064076679,-6862.810845958054,-788.9965708171537,1435.354065025463
27592.0597749881,4198.464540032664,-6670.078232988019,-1004.383983010741,2107.751218586435
27592.06089453781,4244.919644285865,-6406.473872700124,-1209.673878315147,2759.454564095191
27592.06201710955,4246.686180589647,-6074.537988458555,-1402.754831902827,3383.771152939215
27592.06314310377,4203.631940372594,-5677.490240087256,-1581.623583656764,3974.240873063981
27592.06427288913,4116.063764222804,-5219.206832439651,-1744.405159494774,4524.700172129802
27592.06540678475,3984.73166297538,-4704.199548800667,-1889.369648320771,5029.335490333912
27592.0665450631,3810.829070797728,-4137.582058987453,-2014.951843997434,5482.747015848181
27592.06768794375,3595.989714470994,-3525.033188973548,-2119.768736167173,5880.006395726679
27592.06883559122,3342.280047089627,-2872.751988171062,-2202.636609834811,6216.714376676582
27592.06998809998,3052.190598272369,-2187.413822592554,-2262.586308468222,6489.052787447792
27592.07114552178,2728.612332342681,-1476.094743618389,-2298.879473173709,6693.843713838394
27592.07230784181,2374.81971653771,-746.2187309298379,-2311.01935918278,6828.589289532278
27592.07347497866,1994.444361134199,-5.485671656194882,-2298.761874046524,6891.514721863839
27592.07464679164,1591.440711352378,738.2117690412035,-2262.123851481967,6881.60447990894
27592.07582308578,1170.046808897971,1476.875131485168,-2201.387866181959,6798.628575155484
27592.0770035959,734.7479080290316,2202.478342791449,-2117.105281859172,6643.162308876067
27592.07818803945,290.2104511390203,2907.091254738296,-2010.091237019185,6416.587864835667
27592.07937605738,-158.746683666312,3582.935770345533,-1881.423815925098,6121.099350386125
