DefaultSC.A1ModJulian,DefaultSC.EarthMJ2000Eq.X,DefaultSC.gse.X,DefaultSC.gse.Y,DefaultSC.gse.Z
27592.00004669423,5216.805821720925,-2060.342751830291,-4832.883563309741,4949.568083022094
27592.00074113868,5120.02513091841,-1637.775579064814,-4964.021246094679,4993.140391232809
27592.00183914027,4927.602489037428,-957.663903048938,-5132.831940773038,5023.314347854051
27592.00299774082,4674.358983377105,-230.4253628896931,-5258.603103985186,5003.81372965352
27592.00416708883,4369.512345419445,505.9187255110776,-5330.122115826674,4931.267996043602
27592.00534152117,4017.105257504336,1240.05485569734,-5345.550031257734,4806.088481463521
27592.00652017514,3620.883739068313,1963.641995929193,-5304.412810328568,4629.413110259568
27592.00770269278,3184.987922058408,2668.737910445754,-5206.919431382938,4402.951508980676
27592.00888874089,2714.013908795528,3347.587596764178,-5053.911719596264,4128.977836322299
27592.0100779504,2212.983829561805,3992.676299008386,-4846.860323698949,3810.316854952244
27592.01126990135,1687.299824494228,4596.812542274154,-4587.859413326383,3450.323043113752
27592.01246416308,1142.668230684759,5153.237870065668,-4279.602375076396,3052.83661579525
27592.01366027525,585.0433591967899,5655.700158067717,-3925.359177056923,2622.14802638562
27592.01485776356,20.55231342557328,6098.539479831894,-3528.939093011452,2162.946200565088
27592.01605613566,-544.5745648855752,6476.758199997732,-3094.650858598749,1680.267316036869
27592.01725488632,-1104.079812425215,6786.087980715943,-2627.253491340535,1179.435314184579
27592.01845352588,-1651.766965368209,7023.051538163386,-2131.890254748932,665.9874516657928
27592.01965156651,-2181.568241503374,7185.000846214713,-1614.032656055052,145.6138073237112
27592.02084854403,-2687.626700628902,7270.15231105339,-1079.406007079353,-375.92007763941
27592.02204398172,-3164.35094100633,7277.60507966441,-533.9369592935102,-892.8265861282439
27592.02323745844,-3606.50956160951,7207.353564926687,16.34814606215573,-1399.394800437776
27592.02442854523,-4009.267156865914,7060.283386614189,565.3670423334659,-1890.03140959503
27592.02561691036,-4368.275307041497,6838.14432539158,1107.101944986112,-2359.369643555861
27592.02680218124,-4679.674778585847,6543.541633046297,1635.607019458545,-2802.27499738549
27592.02798405438,-4940.173580842285,6179.884360056302,2145.128048143591,-3213.948739385751
27592.02916227585,-5147.070744672529,5751.335966525887,2630.158201048022,-3589.97145968852
27592.03033662578,-5298.277418154177,5262.762200856841,3085.492292822302,-3926.344650710515
