DefaultSC.A1ModJulian,DefaultSC.EarthMJ2000Eq.X,DefaultSC.gse.X,DefaultSC.gse.Y,DefaultSC.gse.Z
28819.00005826831,5216.805821720927,-2471.794710438887,4635.599712592184,4949.893555831452
28819.00075271275,5120.025243587795,-2838.957196389493,4388.722122522621,4993.466584761485
28819.00185061503,4927.622727490788,-3396.941312469607,3964.921868298025,5023.638530769111
28819.00300921181,4674.385516000713,-3951.014816765247,3477.391237336181,5004.137488368009
28819.00417865591,4369.517622478183,-4468.590855620381,2948.699724249489,4931.579324541971
28819.00535322087,4017.070468917854,-4941.104589381564,2386.529305236679,4806.370189328275
28819.00653206539,3620.779750412592,-5362.956218854355,1797.067632375532,4629.640111964925
28819.00771481408,3184.788595760991,-5729.312139943884,1186.640541691555,4403.096281172311
28819.0089011194,2713.698308061383,-6035.952761249082,561.8258122396688,4129.013460393659
28819.01009061444,2212.531647293362,-6279.304894637629,-70.59879750154187,3810.215411220191
28819.01128286888,1686.697773805738,-6456.4820577264,-703.7088054573346,3450.060208040242
28819.01247742813,1141.917747416459,-6565.338086733629,-1330.533752203049,3052.398514347661
28819.01367383021,584.1514372606371,-6604.499803230012,-1944.148267065765,2621.526075108667
28819.01487158733,19.53686090115927,-6573.387264375084,-2537.744957834134,2162.141994290364
28819.01607019212,-545.6845073772728,-6472.228860940089,-3104.720340371447,1679.294133625269
28819.01726913536,-1105.250499447545,-6302.063058578404,-3638.764221306658,1178.313682600497
28819.01846790724,-1652.95421405452,-6064.728319235292,-4133.937178462402,664.7512393877741
28819.01966601929,-2182.728710102102,-5762.837426572075,-4584.751336670724,144.3008092101391
28819.02086299824,-2688.716418290623,-5399.745025795421,-4986.232109138446,-377.2662818620524
28819.02205839166,-3165.340945249288,-4979.504198382031,-5333.978239571996,-894.1729862564225
28819.02325176278,-3607.370677930598,-4506.8179451574,-5624.211069924183,-1400.703292303852
28819.02444271314,-4009.988011475308,-3986.971812585846,-5853.822507302202,-1891.279643665868
28819.02563085786,-4368.835312846573,-3425.777955387422,-6020.402491538852,-2360.518109819138
28819.02681589284,-4680.082721765089,-2829.470978041622,-6122.271132632633,-2803.316721769116
28819.02799749736,-4940.439848018045,-2204.677441378004,-6158.479336703678,-3214.87505303607
28819.02917544065,-5147.216538838441,-1558.282265921826,-6128.821963713582,-3590.786584481829
28819.03034950277,-5298.327908362879,-897.3866400776882,-6033.826806997093,-3927.056766538646
28819.03151950234,-5392.319605939532,-229.2107070470176,-5874.743808427428,-4220.155243842619
28819.03268531412,-5428.377550495384,439.0003466851038,-5653.518945966359,-4467.054580200395
28819.03384684781,-5406.326284930125,1100.046418048788,-5372.765176736012,-4665.252132905985
28819.03500407624,-5326.62144549782,1746.867911478357,-5035.717238343996,-4812.795475958653
28819.03615697708,-5190.338999825401,2372.589167726971,-4646.203215939374,-4908.288254130052
28819.03730557391,-4999.155788430691,2970.614931924476,-4208.586161912613,-4950.906389881973
28819.03844993654,-4755.321229361274,3534.698069645035,-3727.707429005901,-4940.397824231603
28819.03959016557,-4461.627549066865,4058.994084447756,-3208.83356295602,-4877.076741226531
28819.04072638943,-4121.374734863391,4538.117690973663,-2657.596741119176,-4761.814215773193
28819.04185877285,-3738.327071052708,4967.198162134062,-2079.926667514855,-4596.021704142854
28819.04298752962,-3316.661753230572,5341.927076040508,-1481.976932798244,-4381.625686986704
28819.04411287227,-2860.938300065492,5658.578652271844,-870.0843426515332,-4121.049931555275
28819.04523507275,-2376.02438633412,5914.060854934349,-250.6695479449984,-3817.172956805321
28819.04635443168,-1867.052353373841,6105.926417987837,369.8138365164422,-3473.29687203583
28819.04747125403,-1339.376017246342,6232.38688496828,984.9309639814666,-3093.117402268569
28819.0485859008,-798.4908102609879,6292.329963618716,1588.358100941624,-2680.665674910155
28819.04969873452,-250.0029550288758,6285.315049838685,2173.913894949328,-2240.282010789117
28819.05081016706,300.4493936907077,6211.571434428,2735.643201942002,-1776.552199990597
